signataire_original,type,date,url,titre,début
Hugo Dumas,une chronique télévision,2022-08-23,https://www.lapresse.ca/arts/chroniques/2022-08-23/le-rattrapage-avant-le-grand-deballage.php,Le rattrapage avant le grand déballage ,"Groupe ! Il reste trois semaines avant le retour des programmations d’automne sur les grandes chaînes de télé québécoises. Groupe ! Il reste donc trois semaines pour rattraper et dévorer des séries qui ont brillé sur le radar télévisuel estival. Voici quelques suggestions d’émissions à croquer avant de crouler sous les nouveautés de la rentrée (oui, ça rime et c’était voulu, bon). La deuxième saison d’Industry (L’industrie), offerte en français et en anglais sur la plateforme Crave, est géniale. Est-ce que l’on comprend tout son langage opaque à propos de transactions qui s’effectuent sur le plancher d’une puissante banque d’investissements ? Non, vraiment pas. Les personnages parleraient en klingon – ou en langue du Cirque du Soleil – que ça sonnerait du pareil au même. Bling, il faut vendre tel fonds étranger en bitcoins, alegria, c’est « short » sur le marché japonais des devises, kooza, un bloc d’actions se libère dans une fintech de capitalisation spéculative. Du charabia économique indéchiffrable, qui ne rebute étonnamment pas. À la fin de chacun des épisodes, la compulsion nous pousse à déclencher le prochain, et le suivant, et l’autre suivant. Le cœur battant d’Industry, qui loge au carrefour de Succession, Billions et Euphoria, ce sont les motivations qui animent ces jeunes (et moins jeunes) requins de la City londonienne. Jusqu’où se commettront-ils pour recruter des clients aux poches profondes ? Très loin. Autant dans la drogue, l’épuisement professionnel, la séduction, les crises de panique que dans le sexe, évidemment. Ce milieu de la finance féroce broie les plus faibles et pulvérise les amitiés, dont celle entre les deux héroïnes, Yasmin et Harper. Les lignes de cocaïne s’étirent plus loin que Matane et Bâton-Rouge. Et un petit mardi soir tranquille se transforme en fête arrosée où se croisent toujours de potentiels riches investisseurs. Dans Industry, le travail n’arrête jamais et avale tout, surtout à l’extérieur du 9 à 5. PHOTO BARBARA NITKE, FOURNIE PAR NETFLIX Neil Patrick Harris incarne le personnage de Michael Lawson dans la série Uncoupled. On le voit ici avec Peter Porte, dans le rôle de Josh. Sur Netflix, la comédie Uncoupled, ou Découplé, en version française, propose un sympathique divertissement à la Sex and the City, mais dans l’univers des célibataires gais de New York. Neil Patrick Harris, le Barney de How I Met Your Mother, y campe l’agent immobilier Michael, que son conjoint largue, sans avertissement, après 17 ans de vie commune. Cette rupture inattendue démolit notre bon Michael, qui ne sait pas comment draguer à l’ère de Grindr, Tinder et des photos de pénis non sollicitées. On ne se fera pas de cachette ici : Michael est essentiellement la version masculine de Carrie Bradshaw (Sarah Jessica Parker), un quadragénaire la fois comique, égoïste, brillant et champion de l’autodépréciation. La recette de Sex and the City s’applique également aux bons amis qui entourent Michael."
Hugo Dumas,une chronique télévision,2022-05-30,https://www.lapresse.ca/arts/chroniques/2022-05-30/merci-stranger-things-et-kate-bush.php,Merci Stranger Things et Kate Bush ! ,"Les téléphages qui ont enfourné le quatrième chapitre de Stranger Things ce week-end sont actuellement incapables de s’extraire une (excellente) chanson du coco. Un envoûtant morceau de 1985 si judicieusement employé au quatrième épisode – mais qui résonne aussi dans le walkman de Max au premier épisode – qu’il a catapulté son interprète dans les sujets chauds de Twitter. Il s’agit de Running Up That Hill (A Deal With God), de Kate Bush, une pièce extraite de l’album Hounds of Love. Depuis vendredi matin, les nostalgiques redécouvrent l’immense talent de cette auteure-compositrice-interprète britannique, et une nouvelle génération écoute compulsivement sur Spotify celle qui a été surnommée la « sorcière du son ». Le mariage entre l’étrange Kate Bush et Stranger Things sur Netflix n’aurait pu être mieux célébré. D’abord, le texte de Running Up That Hill colle parfaitement à la réalité de l’adolescente Max (Sadie Sink), qui se sent coupable de la mort de son grand frère Billy et qui dresse une barrière émotive entre ses amis et elle. Ensuite, la scène angoissante où Max court pour se sauver des mains griffues du démon Vecna se synchronise parfaitement avec le rythme percussif de Running Up That Hill. Cette séquence illustre avec brio comment une chanson choisie avec soin magnifie un scénario et élève l’œuvre à des niveaux rarement atteints. C’est superbe. Attendue depuis trois ans – c’est looong longtemps –, cette quatrième saison de Stranger Things, plus violente et plus gore que les précédentes, arrive en format jumbo : tous les épisodes durent entre 1 h et 1 h 40. Et les fans, comme moi, se régaleront dans ce buffet garni de culture pop. Le virage plus mature de Stranger Things nous sort des Goonies et d’Indiana Jones pour nous catapulter dans des univers d’horreur comme ceux de Carrie, The Exorcist, Hellraiser et A Nightmare on Elm Street (quel classique !), qui ont visiblement inspiré les créateurs de Stranger Things, les jumeaux Matt et Ross Duffer. Adieu John Hughes, allô Wes Craven. PHOTO FOURNIE PAR NETFLIX Stranger Things 4 Robert Englund, qui a longtemps enfilé les griffes acérées et le chandail rayé du meurtrier Freddy Krueger dans A Nightmare on Elm Street, apparaît même dans le quatrième épisode sous les traits de Victor Creel, le prisonnier aux yeux crevés. J’a-do-re. Stranger Things a vieilli, comme ses interprètes d’ailleurs, et ses références ne s’adressent plus à des préados. C’est devenu une frissonnante série d’épouvante à la It, où le nouveau méchant Vecna ressemble au terrifiant Night King dans Game of Thrones. Le premier épisode de Stranger Things 4 recadre bien l’histoire, qui reprend six mois après la bataille épique du centre commercial."
Hugo Dumas,une chronique télévision,2022-06-18,https://www.lapresse.ca/arts/chroniques/2022-06-18/mixmania-a-brise-la-glace-et-pris-sa-place.php,Mixmania a brisé la glace et pris sa place ,"Sans Mixmania, il n’y aurait pas eu de Star Académie. Sans Mixmania, il n’y aurait pas eu huit chapitres de La voix, encore moins d’éditions de La voix junior. Sans Mixmania, il n’y aurait pas eu de ver d’oreille comme Tu t’en vas (et c’est bien fait pour moi) ! Il y a 20 ans, en août 2002, Vrak mettait en orbite une des premières téléréalités musicales du Québec, qui rassemblait huit ados – les fameux Mix – dans un immense loft coloré. Scindés en deux groupes, soit Aucun regret (les filles) et Défense urbaine (les gars), ces jeunes apprenaient à chanter et à bouger dans l’œil des caméras. Et ils s’exécutaient dans une pop bonbon 100 % francophone. Personne n’aurait pu prédire le succès stratosphérique de Mixmania, qui a quasiment provoqué une émeute aux Galeries de la Capitale, à Québec, où 12 000 fans ont hurlé les paroles de la pièce Toucher le ciel. « Toi et moi jusqu’au sommet, toi et moi, on n’arrêtera jamais ! » Ramenons-nous en 2002, période pré-Star Académie où des émissions canons comme American Idol tonnaient depuis quelques semaines à peine. C’était l’époque où les puristes vomissaient sur ce sous-genre télévisuel voué à disparaître dans la honte avec les papillons-pinces dans les cheveux et les mèches en bandeau de couleur « chips au ketchup ». Beurk, de la téléréalité ! Ces « artistes » ne fabriquent pas de l’art, mais de la saucisse indigeste à saveur commerciale. Comme ces rabat-joie ont eu tort. Comme ils ont manqué de vision. Vingt ans après le décollage de Mixmania, deux de ses anciens participants, William Cloutier (Mixmania 3) et Krystel Mongeau (Mix 4), ont remporté les dernières saisons de Star Académie à TVA. Claudia Bouvette de Mixmania 2 a progressé très loin dans Big Brother Célébrités sur Noovo et a lancé un excellent album d’électropop intitulé The Paradise Club. Photo CATHERINE LEFEBVRE, Collaboration spéciale Claudia Bouvette a participé à la saison 2 de Mixmania avant d’embarquer dans l’aventure de Big Brother Célébrités et de lancer un album, The Paradise Club. Si vous suivez La voix, vous y avez probablement aperçu une ribambelle d’anciens Mix dont Krystel Mongeau (encore elle !), Redgee (gagnant de Mix 4), Gabriel Forest (Mixmania 3) et Tommy Tremblay (Mixmania 2). Ah oui, Anne-Sophie Demers (Mixmania 2) a également déménagé dans les condos en carton de XOXO, mais n’ouvrons pas ce dossier encore douloureux, merci. Pour mesurer le fort impact de la plus ancienne téléréalité musicale du Québec, Crave lance mercredi le documentaire Mixmania : 20 ans plus tard, qui braque les projecteurs sur la cohorte de 2002, les Mix originaux. C’est très bon, quoiqu’un peu court à une quarantaine de minutes."
Hugo Dumas,une chronique télévision,2022-03-17,https://www.lapresse.ca/arts/chroniques/2022-03-17/od-croatie-c-est-remis.php,"OD Croatie, c’est remis ! ","Après OD Chez nous à la montagne Coupée et OD dans l’Ouest à Whistler, la prochaine destination de la téléréalité cupidon de Noovo avait été choisie, selon mes fidèles espions. Il s’agissait de la Croatie, pays européen qui connaît un boom touristique considérable depuis de nombreuses années. Imaginez maintenant un ODéfi dans la vieille ville de Dubrovnik, la perle de l’Adriatique, où a été tournée une partie de la magnifique série Game of Thrones. Pensez à nos célibataires qui poppent une Poppers sur la plage de Zlatni Rat, dite la Corne d’or. Mettons que ça change des voyages virtuels dans un demi-sous-sol de Saint-Jean-de-Matha. Depuis le début de la pandémie, c’était la première fois que Jay Du Temple et sa bande auraient pu s’installer à l’extérieur du Canada. Mais la guerre en Ukraine, imprévisible et dangereuse, force l’équipe d’Occupation double à changer de camp de base, par souci de sécurité. Les deux maisons où la nouvelle cuvée d’OD aurait habité se situaient à environ 900 kilomètres de la frontière ukrainienne. Mais pas de risque à prendre, a tranché Productions J, qui manufacture Occupation double pour Noovo. La sécurité des concurrents et de la centaine d’employés de la téléréalité passe avant tout. La production d’OD cherche présentement un lieu alternatif, où il fera beau et chaud et où le climat politique sera moins explosif. Gageons que ce ne sera pas Las Terrenas, en République dominicaine, où déménage bientôt L’île de l’amour de TVA. De toute façon, OD y a été tournée en 2009. Et pas question de refaire une édition d’OD québécoise ou canadienne, à moins d’une 13e vague de COVID-19 à l’automne. Officiellement, Occupation double n’a pas encore « flushé à 100 % les maisons en Croatie », selon une source au sein de l’équipe. Il reste une mince chance que l’aventure s’y déroule. Mais ne misez pas une canette de Shaker Mixologie là-dessus. Vous risqueriez de perdre le prix de la consigne. PHOTO FOURNIE PAR LA PRODUCTION Normand Daneau, Yanic Truesdale, Christian Bégin et Alexis Martin, les quatre mecs Les deux derniers épisodes de la comédie Les mecs à Radio-Canada laissaient croire que le personnage d’Étienne Lebeau (Yanic Truesdale) disparaissait de la série. Sans préambule, on apprenait qu’Étienne sous-louait son condo, qu’il confiait le gym à son assistante (Catherine Renaud) et qu’il s’envolait avec son copain Dan (Guillaume Lambert) pour une escapade d’un an. Vérification faite : non, Étienne n’a pas été rayé du scénario. Si l’auteur Jacques Davidts a envoyé le quatrième membre du quatuor en voyage, c’était pour libérer temporairement l’acteur Yanic Truesdale, qui a participé au tournage le printemps dernier de la nouvelle série de Netflix God’s Favorite Idiot, aux côtés de son amie Melissa McCarthy (Gilmore Girls)."
Hugo Dumas,une chronique télévision,2022-06-04,https://www.lapresse.ca/arts/chroniques/2022-06-04/pourquoi-personne-ne-parle-de-wentworth.php,Pourquoi personne ne parle de Wentworth ? ,"Je capote sur Wentworth, l’équivalent australien d’Unité 9 sur toutes les drogues de synthèse que les prisonnières réussissent à sniffer, fumer, s’injecter ou avaler illégalement. Dans l’établissement carcéral de Wentworth, le Lietteville de la télé australienne, Boule de quilles, Jeanne Biron et Britanny Sizzla s’effondreraient d’une simple chiquenaude devant la « freak » Joan Ferguson, la psychopathe Lou Kelly ou la très militante Kaz Proctor. Les corridors de Wentworth suintent la peur et le danger. Les détenues se piègent dans les douches, se défient dans des combats au couteau artisanal et se torturent à la presse à la vapeur. C’est plus proche d’Oz que d’Orange Is the New Black, mettons. C’est le Game of Thrones de l’univers carcéral, où les héroïnes survivent rarement à plus de trois années dans leurs cellules. Ne vous attachez pas trop à elles, à part avec des menottes. Les larmes coulent à plus fort volume que celui de l’alcool frelaté. Les derniers épisodes de la huitième et ultime saison de Wentworth sont en ligne sur Netflix et (en version française sous-titrée) sur l’Extra de Tou.tv. Netflix possède toute la collection de Wentworth, soit 100 épisodes, si vous cherchez de la télé à croquer ce week-end. D’ailleurs, ça m’étonne que Wentworth ne remporte pas plus de succès et que les téléphiles n’en discutent pas davantage sur les réseaux sociaux : c’est un feuilleton extrêmement efficace, bourré de rebondissements. Pourquoi encenser une télésérie aussi violente et impitoyable ? Parce qu’elle remplit son mandat de divertissement. Parce que les actrices y sont bouleversantes. Parce qu’une prison fédérale comme celle dépeinte dans Wentworth, ce n’est pas un Club Med où l’on se tresse les cheveux entre deux chorégraphies de Macarena. De retour au huitième chapitre de Wentworth, la tension grimpe au niveau « bingo » à quelques heures de la grande finale. Deux meurtres crapuleux ont été commis à l’intérieur des murs de Wentworth, la direction serre davantage la vis et les prisonnières complotent non-stop pour éliminer leurs rivales. Et Wentworth n’existerait pas sans son trafic de drogue, ses séjours au trou, ses sévices physiques, ses guerres internes pour contrôler la prison, ses émeutes, ses bombes artisanales et sa mauvaise nourriture. Provenant de tous les horizons socio-économiques, les femmes enfermées à Wentworth – qui ont enfilé l’uniforme bleu sarcelle – nous ont permis d’explorer une tonne de sujets, dont l’amitié, la maternité, la transidentité, l’homosexualité, la toxicomanie, le racisme, l’abus de pouvoir et la maladie mentale. J’envie énormément ceux qui découvriront, pour la première fois, la fougue désespérée de la coiffeuse Bea Smith (et sa crinière rouge pompier), l’instinct de survie de la rusée Franky Doyle, une ancienne vedette de téléréalité hyper charismatique, ainsi que l’humour particulier de l’attachante Boomer, la colosse au cœur d’or."
Hugo Dumas,une chronique télévision,2022-02-03,https://www.lapresse.ca/arts/chroniques/2022-02-03/un-lac-noir-peu-profond.php,Un Lac-Noir peu profond,"Alors, c’est bon, le thriller policier surnaturel Lac-Noir, offert ce jeudi sur le Club illico de Vidéotron ? Je répondrais : noui. Ce n’est pas génial ni mauvais. Juste correct et moyen. Du moins dans les deux épisodes sur un total de huit que j’ai vus mercredi. C’est décevant, car tous les ingrédients d’un suspense captivant s’y côtoient : un village forestier à la Twin Peaks, un camp de vacances à la Vendredi 13 – ou même à la Jérémie, pour les amourettes –, des rumeurs de satanisme, une vieille dame à demi sénile qui sert d’oracle, un curé clairvoyant, des pentacles en bois comme dans Servant d’Apple TV+, cette recette éprouvée titille tout fan de séries de genre. À l’écran, Lac-Noir souffre de la construction boiteuse de son récit. Par exemple, le premier épisode débute avec une scène super forte impliquant un policier en détresse (Marc Fournier), qui en découd avec une (information effacée pour préserver le punch). C’est gore, angoissant et accrocheur. Et puis ? Et puis, plus rien. L’histoire reprend à propos du charmant village de Lac-Noir, dans le fond des Laurentides, et ne parle presque plus de cet enquêteur, qui a sûrement perdu beaucoup de sang. Partez ici une jolie musique country. En fait, on se doute bien que les habitants de Lac-Noir, derrière leurs sourires froids, cachent un truc très sombre. Du genre : ils vénèrent le diable dans une clairière les soirs de pleine lune. Le problème ? Les auteurs Martin Girard et Charles Dionne ne distillent pas assez d’indices pour nous hameçonner. C’est trop lent. Surtout pour une minisérie qui ne dure que huit heures. Et tant qu’à fabriquer une série d’horreur, pourquoi ne pas l’embrasser à fond ? Lac-Noir conduit avec le pied sur le frein, on dirait. Peut-être que les six épisodes suivants nous aspireront dans un vortex de peur, faudra voir. Lac-Noir démarre avec l’arrivée au village d’une nouvelle policière de la SQ, Valérie (Mélissa Désormeaux-Poulin). Cette patrouilleuse a vécu un évènement traumatisant à Montréal (flic tourmenté : coché !) et fuit dans les bois avec son fils Dave (Anthony Therrien des Bracelets rouges). Au minuscule poste de la SQ, non sans rappeler celui de 5e rang, Valérie enquête avec le chef de police Adrien (Stéphane Demers)."
Thomas Gerbet,un reportage,2020-05-22,https://ici.radio-canada.ca/nouvelle/1705010/certaines-ecoles-rouvriront-juin-grand-montreal-specialisees,Certaines écoles rouvriront dès le 1er juin dans le Grand Montréal,"Pour donner un répit aux parents d'enfants handicapés, le ministère de l'Éducation permet la réouverture d'écoles spécialisées. L'école primaire de l'Étincelle accueille des élèves autistes. Photo : Radio-Canada / Conrad Fournier Le retour en classe sera plus rapide que prévu pour des centaines d'élèves de la Communauté métropolitaine de Montréal (CMM) et de la MRC de Joliette. Des enseignants s'en inquiètent. Québec a annoncé jeudi aux écoles spécialisées à mandats régional et suprarégional qu'elles pourront rouvrir le 1er juin, à certaines conditions. La réouverture ne concerne que les clientèles particulièrement vulnérables. L'objectif est de répondre aux besoins des élèves handicapés ou ayant un trouble grave du comportement, explique le porte-parole du ministère, Bryan St-Louis. Avec le déconfinement à venir dès le 25 mai dans le Grand Montréal, le gouvernement veut faciliter la tâche des parents ayant des enfants à besoins particuliers ne pouvant demeurer seuls à la maison sans supervision. Le retour en classe sera toutefois facultatif, au choix des parents. À Montréal, certaines écoles ouvriront au complet et d'autres, qui accueillent des élèves handicapés et non handicapés, ouvriront uniquement pour recevoir les élèves handicapés. « Pour pouvoir revenir à l’école, l’élève ne doit pas présenter de symptômes associés à la COVID-19 et il ne doit pas avoir une condition de santé précaire pouvant être aggravée par un déconfinement. » Alors qu'ils se préparent à rouvrir, des membres du personnel s'interrogent sur les conditions de cette reprise des classes et sur la capacité à maintenir la distanciation physique avec certains élèves. À l'école Joseph-Charbonneau, de Montréal, qui accueille 188 élèves dont la majorité ont besoin d'aide pour se déplacer en fauteuil roulant, le conseil d'établissement est inquiet. Il a voté une motion, jeudi, exigeant des garanties supplémentaires avant de rouvrir, faisant état d'une grande peur vis-à-vis des mesures qui seront mises en place afin de recevoir sécuritairement les jeunes. La reprise est « imprévisible », selon l'enseignante de l'école L'Étincelle, de Montréal, Marie Contant. Les élèves lourdement autistes ne parviendront pas à respecter la distanciation physique, selon elle. « On doit leur tenir la main dans les déplacements, les nourrir à la cuillère, certains ont des comportements d'automutilation et il faut les arrêter. Il y a des crachats, des morsures, des coups, des lunettes arrachées... Mais là, ce sera probablement des masques et des visières qui seront arrachés. » Toutes nos équipes-écoles sont mobilisées pour mettre en place un environnement sécuritaire et adapté à la réalité de leur milieu, dit le porte-parole de la Commission scolaire de Montréal (CSDM), Alain Perron."
Thomas Gerbet,un reportage,2019-10-11,https://ici.radio-canada.ca/nouvelle/1341740/argent-election-impots-taxes-logement-ontario-canada,"Dans les poches des électeurs, la clé du pouvoir | Élections Canada 2019","Des maisons en rangée à Burlington, en banlieue de Toronto. Photo : Radio-Canada / Thomas Gerbet Le coût de la vie, c’est l’enjeu qui préoccupe le plus les Canadiens, selon des sondages, en particulier les familles. C'est ce qu'on a pu constater en banlieue de Toronto. Burlington aligne des maisons en rangée sur des kilomètres. Impensable de vivre ici sans voiture, dans cette banlieue à l'ouest de Toronto. Et la patience est de mise. À l'heure de pointe, se rendre au centre-ville de la métropole peut prendre jusqu'à deux heures. « Il faut conduire pour amener les enfants à la garderie, conduire pour aller au travail, conduire, conduire et conduire », se plaint Judy, qui met de l'essence dans sa voiture. À la hauteur de ses yeux à la pompe, le gouvernement provincial de Doug Ford a placé des autocollants contre la taxe carbone instaurée par les libéraux de Justin Trudeau. On peut voir sur les autocollants le coût de la taxe carbone par litre (4,4 cents) et sa progression à venir jusqu'à 11,1 cents par litre, en 2022. Aucune mention du remboursement aux citoyens par le gouvernement fédéral. Tout est fait pour envoyer le message que ça va coûter cher. « On va recevoir 300 $, mais la taxe carbone m'aura coûté plus cher que ça, calcule Judy. D'ailleurs, à quoi ça servirait de le facturer pour ensuite remettre l'argent à tout le monde. Ça n'aurait aucun sens. » Les circonscriptions de la banlieue de Toronto sont très nombreuses et votent souvent en bloc. Ici, on peut gagner ou perdre le pouvoir. « Le coût de la vie est très élevé, chaque jour on a l'impression d'en perdre un peu plus au profit des taxes ou autres. » Trent, qui a deux voitures, a-t-il des difficultés à boucler ses fins de mois? « Je n'ai pas de dettes personnelles, reconnaît-il, à l'exception du crédit auto. » S'il veut plus d'argent dans ses poches, c'est en prévision de la retraite, dit-il, pour laquelle il a très peu d'épargnes de côté. Quelques maisons plus loin, devant son camion pickup et son bateau, John peste contre le bilan du gouvernement libéral : « Trudeau avait promis d'équilibrer le budget en 2019 et il ne l'a pas fait. C'est un échec total. » Cet électeur conservateur revendique, lui aussi, moins de taxes : « Je préfère avoir plus d'argent dans mes poches pour contrôler ma propre destinée. Je peux mieux gérer cet argent que le gouvernement. » L'agente immobilière Audrey Bailey, qui travaille sur les territoires de Burlington et Hamilton, juge qu'il faut au moins un budget entre 500 000 $ et 700 000 $ pour qu'une famille puisse acheter une propriété. Même à 50 kilomètres de Toronto. « Des jeunes couples sans enfant qui ont des budgets de moins de 500 000 $, ça devient très difficile de trouver, explique-t-elle. Malheureusement, ils doivent continuer de louer. » Le problème, c'est que la location coûte aussi très cher."
Thomas Gerbet,un reportage,2019-07-30,https://ici.radio-canada.ca/nouvelle/1240580/desjardins-banque-nationale-vol-donnees-securite-equifax-compte-bancaire,Des contrôles resserrés pour les clients de Desjardins à la Banque Nationale,"Les clients de Desjardins sont-ils devenus « toxiques » à la suite de la fuite massive de données personnelles? Photo : Radio-Canada / Ivanoh Demers La Banque Nationale se méfie des demandes de clients Desjardins et renforce ses mesures de sécurité à leur égard, a appris Radio-Canada. Selon un expert en sécurité informatique, les victimes du vol massif de données doivent se préparer à subir des vérifications plus pointilleuses auprès de banques et de commerces. Les clients de Desjardins sont-ils devenus « toxiques »? Selon nos informations, la Banque Nationale a récemment pris des mesures de sécurité accrues les visant spécifiquement. Ainsi, l'ouverture d'un compte bancaire en ligne n'est plus facilitée comme pour les clients venant d'autres institutions financières. L'auteur de cet article a fait le test, puisqu'il fait partie des 2,9 millions de membres Desjardins touchés par le vol de données personnelles. Au moment de s'identifier comme client Desjardins, il a vu le processus d'ouverture du compte en ligne s'arrêter net et un message l'a renvoyé vers une succursale de la BNC. En revanche, il lui était possible d'ouvrir un compte s'il indiquait appartenir à une autre banque que Desjardins. Quand nous avons indiqué être client sur le site de Desjardins, un message nous a renvoyé vers une succursale. Mais en sélectionnant une autre institution financière, l'ouverture du compte en ligne était possible. Photo : Capture d'écran/Radio-Canada « Je vous confirme que nous avons accru nos mesures de surveillance pour l’ouverture de comptes en ligne, mais il n’y a toutefois pas de refus systématique », dit la directrice principale des affaires publiques de la Banque Nationale, Marie-Pierre Jodoin. Certains membres de Desjardins auraient encore la possibilité d'ouvrir un compte en ligne, affirme la BNC. Lesquels? La Banque refuse d'entrer le détail de ses stratégies de sécurité, se contentant d'évoquer des « croisements d'informations ». « Je ferais la même chose si j'étais à leur place », explique l'expert en sécurité informatique chez Okiok, François Daigle. Il juge la mesure de la Banque Nationale à l'égard des clients Desjardins « normale, appropriée et prudente ». Selon l'expert, les clients de Desjardins victimes du vol de données devrait être rassurés : « Ça va réduire le risque que leur identité soit usurpée ». En revanche, François Daigle s'attend à ce que d'autres banques et commerces fassent comme la BNC et vérifient deux fois plutôt qu'une qu'il s'agit des vraies personnes. « On va vouloir vérifier leur identité peut-être plus que les autres », croit-il. « Ça va prendre plus de temps, ça sera plus compliqué. Ce sont, malheureusement, les conséquences d'un vol d'identité. » Les clients Desjardins doivent s'attendre à être envoyés plus souvent vers des succursales ou à se présenter en personne dans certains commerces."
Thomas Gerbet,un reportage,2021-03-26,https://ici.radio-canada.ca/nouvelle/1780300/masque-gris-bleu-toxiques-ecoles-garderies-quebec-snn200642,Des masques au potentiel toxique distribués dans des écoles et des garderies du Québec | Coronavirus,"Il ne faut plus utiliser les masques SNN200642 gris et bleu, préviennent Québec et Ottawa. Les masques SNN200642 ont un côté gris et un côté gris et bleu. Photo : Radio-Canada Les masques SNN200642 du fournisseur Metallifer ont un « potentiel de toxicité pulmonaire précoce », peut-on lire dans une directive envoyée vendredi aux réseaux du ministère de la Famille, de l'Éducation et de l'Enseignement supérieur du Québec. Dans le document obtenu par Radio-Canada, on apprend que l'avis fait suite à la réception d’une mise en garde de Santé Canada, jeudi. Certaines éducatrices de garderie se méfiaient depuis un moment de ces masques gris et bleu, car elles avaient le sentiment d'avaler des poils de chat en les portant. « Santé Canada a procédé à une évaluation préliminaire des risques qui a révélé un potentiel de toxicité pulmonaire précoce liée à l’inhalation de graphène nanoformé. » Selon une fiche de Santé Canada, une toxicité pulmonaire précoce est caractérisée par des infiltrats pulmonaires, par la fibrose ou par les deux à la fois. Il s'agit d'un risque potentiel, insiste le ministère de la Santé et des Services sociaux du Québec dans un communiqué, en assurant que le gouvernement agit de manière proactive pour éviter tout danger possible et que la directive ne touche pas les masques pédiatriques. Le ministère de la Famille du Québec spécifie que le réseau de l’Éducation et de l’Enseignement supérieur est également concerné. Il joint à sa mise en garde un avis rédigé par le directeur des acquisitions de fournitures de laboratoire et d’imagerie médicale, Patrick Baillargeon. On peut lire dans le document : À ce jour, Santé Canada n’a pas reçu de données permettant d’appuyer l’innocuité et l’efficacité des masques faciaux contenant du graphène nanoformé. Par conséquent, compte tenu de l’absence de données probantes fournies par les fabricants [...], Santé Canada juge inacceptables les risques liés à ces instruments médicaux. « Si vous avez ce type de masques en inventaire, nous vous demandons de ne plus les distribuer et de les conserver dans un endroit sécuritaire dès maintenant. » On apprend également que ces masques ont été distribués par Revenu Québec dans les derniers mois. Nous demandons donc à tous nos clients de vérifier s’ils en ont en leur possession, écrit Patrick Baillargeon."
Thomas Gerbet,un reportage,2021-03-30,https://ici.radio-canada.ca/nouvelle/1781050/vaccins-montreal--regions-quebec-pfizer-astrazeneca-variants,Des milliers de doses de vaccin de Montréal envoyées dans les régions | Coronavirus,"Les nouvelles plages de rendez-vous seront réduites dans la métropole. Des vaccins Pfizer de Montréal seront envoyés en régions. Photo : afp via getty images / Jean-François Monier La 3e vague et la montée en flèche des cas dans certaines régions forcent le gouvernement du Québec à réacheminer des dizaines de milliers de doses de vaccins destinées à l'île de Montréal vers cinq régions. Dans un premier temps, au moins 15 000 doses seraient retirées à Montréal, mais cela n'aurait pas d'incidence sur les personnes qui ont déjà un rendez-vous. Des plages de rendez-vous vont toutefois disparaître pour les autres. La nouvelle annoncée aux établissements de santé de l'île de Montréal n'a pas fait d'heureux alors que les équipes de santé de la métropole font des pieds et des mains pour vacciner le plus de monde possible dans plusieurs quartiers aux prises avec de nombreux cas de COVID-19. On n'est pas très contents, car beaucoup de travailleurs n'ont pas encore reçu leur première dose, indique une source, frustrée. L'amertume est palpable parmi les directions. Il faut qu'on partage le peu qu'il y a, déplore une autre source. Mais la flambée des cas dans certaines régions, en plus du frein à l'utilisation du vaccin d'AstraZeneca, ne donne plus le choix aux autorités. « Les régions où c'est plus difficile, on va augmenter les vaccins, avec une nouvelle organisation de la distribution. » Le ministre de la Santé Christian Dubé a expliqué que cette décision survient après une demande de la santé publique en raison de l'augmentation de la présence des variants dans ces régions. Autre raison évoquée par le ministre : rééquilibrer l'avancement de la vaccination où la prise de rendez-vous n'est pas rendue aux mêmes groupes d'âge partout. Le Bas-Saint-Laurent et l'Outaouais sont particulièrement en retard. Alors que 20 % de la population montréalaise a reçu une première dose du vaccin, ils ne sont que 12 % à l'avoir reçue dans le Bas-Saint-Laurent et 11 % en Outaouais. Dans le Bas-Saint-Laurent, la région de Kamouraska compte 405 cas de COVID pour 100 000 habitants et cela monte même à 487 dans la région de Rivière-du-Loup. C’est deux à trois fois plus en proportion que l’île de Montréal."
